,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE
3111,Anthony,Meyer,Entrepreneur, New York ,60,Cancer,June,29,1961,203735,
3112,Anthony,Messere,BMX Rider,Surrey,26,Aries,April,3,1996,195403,
3113,Anthony,Mennella,YouTube Star, New York ,26,Sagittarius,December,6,1995,18280,
3114,Anthony,Mendez,Voice Actor,The Bronx,49,Aquarius,February,3,1973,58718,
3115,Anthony,Melchiorri,TV Show Host, New York ,56,Gemini,May,24,1965,114296,
3116,Anthony,Medina,Stage Actor,Yonkers,33,Aries,April,8,1989,88473,
3117,Anthony,McPartlin,TV Show Host,Newcastle upon Tyne,46,Scorpio,November,18,1975,4239,
3118,Anthony,McFarland,Football Player, Louisiana ,44,Sagittarius,December,18,1977,106557,
3119,Anthony,McCoy,Football Player, California ,34,Capricorn,December,28,1987,165594,
3120,Anthony,McCarten,Screenwriter,New Plymouth,61,Taurus,April,28,1961,196239,
3121,Anthony,McAuliffe,War Hero,"Washington, DC",,Cancer,July,2,1898,178917,Aug 11
3122,Anthony,Mayorga,TikTok Star,United States,25,Virgo,September,17,1996,19384,
3123,Anthony,Matéo,Reality Star,France,29,Capricorn,January,5,1993,129880,
3124,Anthony,Mason,Basketball Player,Miami,,Sagittarius,December,14,1966,78633,Feb 28
3125,Anthony,Martini,Rock Singer,Elizabeth,42,Virgo,September,11,1979,127463,
3126,Anthony,Martin,Daredevil, Wisconsin ,56,Pisces,March,4,1966,131181,
3127,Anthony,Martin,Reality Star,United States,27,Sagittarius,December,13,1994,23735,
3128,Anthony,Martial,Soccer Player,Essonne,26,Sagittarius,December,5,1995,13644,
3129,Anthony,Jr.,Boxer, Rhode Island ,27,Pisces,February,21,1995,133755,
3130,Anthony,Marquis,Dancer,United States,28,Capricorn,January,6,1994,93856,
3131,Anthony,Marlowe,Politician,England,,Scorpio,October,25,1904,131881,Sep 8
3132,Anthony,Mann,Director, California ,,Cancer,June,30,1906,173868,Apr 29
3133,Anthony,Mai,TikTok Star,United States,19,Taurus,May,3,2003,114205,
3134,Anthony,Mackie,Movie Actor,New Orleans,43,Libra,September,23,1978,2239,
3135,Anthony,Lynn,Football Coach, Texas ,53,Sagittarius,December,21,1968,159696,
3136,Anthony,Lugo,YouTube Star,United States,27,Libra,September,25,1994,140594,
3137,Anthony,Lu,Instagram Star,Los Angeles,28,Aquarius,January,31,1994,84900,
3138,Anthony,Lowe,Physicist,Malta,60,Pisces,March,16,1962,184716,
3139,Anthony,Louis,Hockey Player,Winfield,27,Aquarius,February,10,1995,181875,
3140,Anthony,Lloyd,Soccer Player,England,38,Pisces,March,14,1984,220975,
3141,Anthony,LiBrizzi,YouTube Star, New Jersey ,29,Capricorn,January,6,1993,176636,
3142,Anthony,Lewis,Journalist,The Bronx,,Aries,March,27,1927,117261,Mar 25
3143,Anthony,Lewis,R&B Singer, California ,25,Aquarius,January,24,1997,29815,
3144,Anthony,Lencina,YouTube Star,Guayaquil,27,Cancer,July,16,1994,139298,
3145,Anthony,Lee,Dancer,Santa Ana,35,Gemini,June,4,1986,22050,
3146,Anthony,LaVigne,Bodybuilder,United States,25,Cancer,July,18,1996,189966,
3147,Anthony,Lastella,YouTube Star,France,34,Sagittarius,December,17,1987,193879,
3148,Anthony,Lapsley,MMA Fighter,Boston,42,Aquarius,February,13,1980,178318,
3149,Anthony,LaPaglia,TV Actor,Adelaide,63,Aquarius,January,31,1959,47287,
3150,Anthony,Ladao,Pop Singer,Seattle,29,Aquarius,February,11,1993,48306,
3151,Anthony,Kruijver,Bodybuilder,Netherlands,29,Gemini,June,9,1992,157322,
3152,Anthony,Kozlowski,TikTok Star,Chicago,20,Aquarius,January,22,2002,19142,
3153,Anthony,Koutoufides,Australian Rules Footballer,Australia,49,Capricorn,January,18,1973,190632,
3154,Anthony,Kongphan,Twitch Star, Missouri ,37,Aries,April,15,1985,39177,
3155,Anthony,Konechny,TV Actor,Vancouver,32,Libra,September,23,1989,150595,
3156,Anthony,Knockaert,Soccer Player,Roubaix,30,Scorpio,November,20,1991,82612,
3157,Anthony,King,Comedian,Myrtle Beach,46,Gemini,June,6,1975,100795,
3158,Anthony,TikTok,TikTok Star,Tampa,17,Scorpio,October,30,2004,142633,
3159,Anthony,Kim,Golfer,Los Angeles,36,Gemini,June,19,1985,146842,
3160,Anthony,Kiedis,Rock Singer,Grand Rapids,59,Scorpio,November,1,1962,9112,
3161,Anthony,Keyvan,TV Actor,Long Beach,21,Leo,August,13,2000,52972,
3162,Anthony,Kennedy,Supreme Court Justice,Sacramento,85,Leo,July,23,1936,82165,
3163,Anthony,Kaye,Dancer,DR Congo,29,Gemini,June,14,1992,177153,
3164,Anthony,Kavanagh,Comedian,Greenfield Park,52,Libra,September,26,1969,107293,
3165,Anthony,Kalabretta,DJ,Almonte,33,Aries,April,8,1989,78425,
3166,Anthony,Joshua,Boxer,Watford,32,Libra,October,15,1989,4462,
3167,Anthony,Jones,TikTok Star,United States,25,Taurus,May,2,1997,42278,
3168,Anthony,Johnson,MMA Fighter,Dublin,38,Pisces,March,6,1984,28429,
3169,Anthony,Johnson,Movie Actor,Compton,,Aquarius,February,1,1966,29512,Sep 6
3170,Anthony,JKrew,YouTube Star,Charleston,9,Capricorn,January,6,2013,12814,
3171,Anthony,Jeselnik,Comedian,Pittsburgh,43,Capricorn,December,22,1978,38987,
3172,Anthony,Jeffrey,Soccer Player,England,27,Libra,October,3,1994,220396,
3173,Anthony,James,TV Actor, South Carolina ,,Cancer,July,22,1942,97818,May 26
3174,Anthony,Jackson,Bassist,New York City,69,Cancer,June,23,1952,82356,
3175,ShermanTheVerman,ShermanTheVerman,YouTube Star,San Diego,22,Libra,October,6,1999,4100,
3176,Anthony,Isaacs,Comedian,United States,31,Taurus,April,20,1991,128276,
3177,Anthony,Ippolito,TV Actor,United States,22,Leo,August,21,1999,33105,
3178,Anthony,IPant's,YouTube Star,Italy,28,Aquarius,February,4,1994,171919,
3179,Anthony,Ingruber,Movie Actor,Philippines,32,Aquarius,February,5,1990,106347,
3180,Anthony,Ilardo,Pop Singer,Naples,32,Cancer,July,19,1989,213469,
3181,Anthony,Hutton,Dancer,England,40,Pisces,March,15,1982,97073,
3182,Anthony,Hudson,Soccer Coach, Washington ,41,Pisces,March,11,1981,164094,
3183,Anthony,Horowitz,Novelist,London,67,Aries,April,5,1955,30227,
3184,Anthony,Hopkins,Movie Actor,Wales,84,Capricorn,December,31,1937,7300,
3185,Anthony,Hocin,TikTok Star, Illinois ,19,Leo,July,29,2002,157489,
3186,Anthony,Hill,TV Actor,United States,34,Scorpio,November,11,1987,70901,
3187,Anthony,Higgins,Politician, Delaware ,,Libra,October,1,1840,104061,Jun 26
3188,Anthony,Hidalgo,TikTok Star, California ,21,Capricorn,December,26,2000,125679,
3189,Anthony,Hernandez,Photographer,Los Angeles,74,Cancer,July,7,1947,23717,
3190,Anthony,Hernandez,Bassist,United States,35,Virgo,September,2,1986,33477,
3191,Anthony,Herbert,Rugby Player,Australia,55,Leo,August,13,1966,120719,
3192,Anthony,Hecht,Poet,New York City,,Capricorn,January,16,1923,207624,Oct 20
3193,Anthony,Heald,Movie Actor, New York ,77,Virgo,August,25,1944,131179,
3194,Anthony,Head,TV Actor,London,68,Pisces,February,20,1954,40024,
3195,Anthony,Harris,Football Player, Mississippi ,40,Capricorn,December,24,1981,79267,
3196,Anthony,Harrell,R&B Singer,Los Angeles,44,Gemini,May,31,1977,178126,
3197,Anthony,Hanaee,TikTok Star,United States,19,Taurus,April,28,2003,73308,
3198,Anthony,Hamilton,Soul Singer,Charlotte,51,Aquarius,January,28,1971,19946,
3199,Anthony,Hamilton,MMA Fighter, Washington ,42,Aries,April,14,1980,81482,
3200,Anthony,Jr.,Basketball Player,Hawthorne,22,Gemini,June,4,1999,54035,
3201,Anthony,Halwagy,Radio Host,United States,35,Cancer,June,23,1986,190069,
3202,Anthony,Hall,Movie Actor,Boston,54,Aries,April,14,1968,15931,
3203,Anthony,Gustin,Doctor,United States,34,Aries,April,9,1988,213263,
3204,Anthony,Grundy,Basketball Player,Louisville,,Aries,April,15,1979,192510,Nov 14
3205,Anthony,Griffin,War Hero,Pakistan,,Sagittarius,November,24,1920,113651,Oct 16
3206,Anthony,Griffey,Opera Singer, North Carolina ,55,Aquarius,February,12,1967,204629,
3207,Anthony,Green,Metal Singer,Doylestown,40,Aries,April,15,1982,31549,
3208,Anthony,Cotton,TikTok Star,United States,28,Leo,July,27,1993,188421,
3209,Anthony,Grant,Basketball Coach,Miami,56,Aries,April,15,1966,128232,
3210,Anthony,Grady,Football Player, Texas ,31,Leo,August,6,1990,194905,
3211,Anthony,Gose,Baseball Player, California ,31,Leo,August,10,1990,163475,
3212,Anthony,Gordon,Soccer Player,Liverpool,21,Pisces,February,24,2001,30392,
3213,Anthony,Gonzalez,Football Player,Cleveland,37,Virgo,September,18,1984,27280,
3214,Anthony,Gonzalez,Fitness Instructor,United States,34,Aries,April,7,1988,82150,
3215,Anthony,Gonzalez,Composer,France,42,Pisces,March,13,1980,56088,
3216,Anthony,Gonzalez,Voice Actor,United States,17,Libra,September,23,2004,9162,
3217,Anthony,Glise,Guitarist, Missouri ,66,Capricorn,January,17,1956,187492,
3218,Anthony,Glick,Reality Star,Johannesburg,29,Pisces,February,21,1993,60025,
3219,Anthony,Gerrard,Soccer Player,England,36,Aquarius,February,6,1986,134983,
3220,Anthony,Gentleman,YouTube Star,Ecuador,23,Cancer,July,14,1998,140493,
3221,Anthony,Geary,TV Actor, UT ,74,Gemini,May,29,1947,65847,
3222,Anthony,Gatto,, New York ,49,Aries,April,14,1973,177414,
3223,Anthony,Garza,Dancer,Bakersfield,39,Pisces,March,3,1983,39926,
3224,Anthony,Gargiula,Pop Singer, New York ,23,Taurus,April,30,1999,19146,
3225,Anthony,Gargasz,Digital Artist, Ohio ,30,Gemini,May,21,1992,92125,
3226,Anthony,Gardner,Soccer Player,England,41,Virgo,September,19,1980,138781,
3227,Anthony,Garcia,Instagram Star,Los Angeles,36,Capricorn,January,18,1986,44530,
3228,Anthony,Galm,YouTube Star, Texas ,28,Leo,July,30,1993,45378,
3229,Anthony,Gagné,TikTok Star,Canada,26,Virgo,September,17,1995,170564,
3230,Anthony,Franciosa,TV Actor,New York City,,Scorpio,October,25,1928,145371,Jan 19
3231,Anthony,Foxx,Politician,Charlotte,51,Taurus,April,30,1971,108748,
3232,Anthony,Fowler,Boxer,Liverpool,31,Pisces,March,10,1991,177460,
3233,Anthony,Foust,Rapper,Brooklyn,29,Scorpio,November,5,1992,108215,
3234,Anthony,Forwood,Movie Actor,England,,Libra,October,3,1915,194802,May 18
3235,Anthony,Forde,Soccer Player,Ireland,28,Scorpio,November,16,1993,177242,
3236,Anthony,Foley,Rugby Player,Ireland,,Scorpio,October,30,1973,105471,Oct 16
3237,Anthony,Florey,YouTube Star,San Bernardino,22,Virgo,September,13,1999,119022,
3238,Anthony,Flammia,R&B Singer,Yonkers,34,Cancer,July,9,1987,154074,
3239,Anthony,Flamand,YouTube Star,United States,23,Sagittarius,December,10,1998,76841,
3240,Anthony,Figgy,TikTok Star,United States,18,Gemini,May,23,2003,75881,
3241,Anthony,Field,Pop Singer,Sydney,59,Taurus,May,8,1963,16461,
3242,Anthony,Ferraro,Wrestler, New Jersey ,27,Aries,March,24,1995,34077,
3243,Anthony,Fernandez,Religious Leader,Malaysia,,Taurus,April,22,1932,122293,Oct 28
3244,Anthony,Fauci,Doctor,Brooklyn,81,Capricorn,December,24,1940,12247,
3245,Anthony,Fasano,Football Player,Verona,38,Taurus,April,20,1984,163999,
3246,Anthony,Farias,Instagram Star, Washington ,25,Capricorn,January,4,1997,114186,
3247,Anthony,Fantano,YouTube Star, Connecticut ,36,Scorpio,October,28,1985,9071,
3248,Anthony,Faingaa,Rugby Player,Wales,35,Aquarius,February,2,1987,200324,
3249,Anthony,Evans,Pop Singer,Dallas,43,Cancer,July,14,1978,106111,
3250,Anthony,Ervin,Swimmer,Burbank,40,Gemini,May,26,1981,152831,
3251,Anthony,Elliot,Instagram Star,Suffolk,32,Scorpio,November,1,1989,108485,
3252,Anthony,Elding,Soccer Player,Boston,40,Aries,April,16,1982,150077,
3253,Anthony,Elanga,Soccer Player,Sweden,20,Aries,March,27,2002,19929,
3254,Anthony,Edwards,TV Actor,Santa Barbara,59,Cancer,July,19,1962,29237,
3255,Anthony,Edwards,Basketball Player,Atlanta,20,Leo,August,5,2001,11699,
3256,Anthony,Eden,Politician,England,,Gemini,June,12,1897,130700,Jan 14
3257,Anthony,Duffy,TikTok Star,Indianapolis,18,Leo,August,21,2003,84811,
3258,Anthony,Duclair,Hockey Player,Canada,26,Virgo,August,26,1995,128598,
3259,Anthony,Drew,Reality Star,Australia,33,Scorpio,November,10,1988,32125,
3260,Anthony,Dowell,Dancer,England,79,Aquarius,February,16,1943,159801,
3261,Anthony,Douglas,YouTube Star,United States,35,Sagittarius,December,14,1986,65399,
3262,Anthony,Dixon,Football Player,Jackson,34,Libra,September,24,1987,94340,
3263,Anthony,Diventura,Instagram Star,United States,25,Gemini,June,3,1996,71880,
3264,Anthony,DeSeno,Cartoonist,United States,27,Capricorn,December,22,1994,137119,
3265,Anthony,Desando,TV Actor,Jersey City,56,Sagittarius,December,4,1965,184636,
3266,Anthony,Depinto,TikTok Star, Florida ,19,Aquarius,February,14,2003,95667,
3267,Anthony,Denny,Politician,England,,Capricorn,January,16,,180754,Sep 10
3268,Anthony,Denison,TV Actor, New York ,72,Virgo,September,20,1949,111218,
3269,Anthony,DeMatteis,Vine Star,Canada,22,Virgo,September,14,1999,86968,
3270,Anthony,DeMartino,YouTube Star, Pennsylvania ,23,Aries,April,12,1999,27739,
3271,Anthony,Deluca,YouTube Star,Toronto,30,Aries,March,31,1992,102253,
3272,Anthony,Grosso,Guitarist, Puerto Rico ,35,Scorpio,October,29,1986,119731,
3273,Anthony,Defosse,Bodybuilder,France,33,Cancer,July,1,1988,211662,
3274,Anthony,DeAngelo,Hockey Player, New Jersey ,26,Scorpio,October,24,1995,160377,
3275,Anthony,Dean,BMX Rider,Adelaide,31,Taurus,April,22,1991,98968,
3276,Anthony,Torre,Movie Actor,Bowling Green,28,Sagittarius,November,24,1993,19358,
3277,Anthony,Dawson,Movie Actor,Scotland,,Libra,October,18,1916,140031,Jan 8
3278,Anthony,Davis,Basketball Player,Chicago,29,Pisces,March,11,1993,3195,
3279,Anthony,Davidson,Race Car Driver,England,43,Aries,April,18,1979,131685,
3280,Anthony,David,Pop Singer,Savannah,50,Sagittarius,December,4,1971,89794,
3281,Anthony,Daniels,Movie Actor,Salisbury,76,Pisces,February,21,1946,27292,
3282,Anthony,Damato,War Hero, Pennsylvania ,,Aries,March,22,1922,213314,Feb 20
3283,Anthony,D'Amico,Reality Star, Michigan ,38,Leo,August,1,1983,120794,
3284,Anthony,Cushion,Instagram Star,England,23,Virgo,September,16,1998,12106,
3285,Anthony,Cumia,Radio Host,Long Island,61,Taurus,April,26,1961,113638,
3286,Anthony,Crivello,Stage Actor,Milwaukee,66,Leo,August,2,1955,157512,
3287,Anthony,Crawford,Jazz Singer,Birmingham,65,Taurus,May,5,1957,151144,
3288,Anthony,Cox,Bassist, Minnesota ,67,Scorpio,October,24,1954,173739,
3289,Anthony,Collins,Football Player, Texas ,36,Scorpio,November,2,1985,166852,
3290,Anthony,Colette,Dancer,France,27,Aquarius,February,1,1995,149341,
3291,Anthony,Coleman,Pianist, New York ,66,Virgo,August,30,1955,178086,
3292,Anthony,Colbert,Instagram Star,United States,24,Virgo,September,14,1997,148999,
3293,Anthony,Clemons,R&B Singer,Willingboro,30,Libra,September,26,1991,163476,
3294,Anthony,Clark,TV Actor,Lynchburg,58,Aries,April,4,1964,132428,
3295,Anthony,Cistaro,TV Actor,Kirksville,58,Gemini,June,8,1963,158123,
3296,Anthony,Christian,Painter,England,76,Scorpio,October,24,1945,186733,
3297,Anthony,Chase,Business Executive,Houston,67,Pisces,March,17,1955,126407,
3298,Anthony,Chase,TikTok Star, Michigan ,21,Cancer,July,18,2000,13656,
3299,Anthony,Charles,Soccer Player,England,41,Pisces,March,11,1981,177748,
3300,Toni,Cervantes,TikTok Star,Manila,18,Aquarius,January,30,2004,5092,
3301,Anthony,Castonzo,Football Player, Illinois ,33,Leo,August,9,1988,159920,
3302,Anthony,Caruso,TikTok Star,United States,18,Gemini,June,18,2003,41786,
3303,Anthony,Carter,Football Player, Florida ,61,Virgo,September,17,1960,89477,
3304,Anthony,Carroll,Reality Star,Australia,45,Leo,August,5,1976,27663,
3305,Anthony,Carrino,TV Show Host, New Jersey ,43,Scorpio,October,26,1978,144435,
3306,Anthony,Carrigan,TV Actor,Boston,39,Capricorn,January,2,1983,40937,
3307,Anthony,Carranza,TikTok Star,Venezuela,40,Virgo,August,31,1981,184599,
3308,Anthony,Caro,Sculptor,England,,Pisces,March,8,1924,178043,Oct 23
3309,Anthony,Carmona,World Leader,Trinidad And Tobago,69,Pisces,March,7,1953,148672,
3310,Anthony,Carboni,TV Show Host,United States,41,Virgo,September,14,1980,151613,
3311,Anthony,Camarena,Instagram Star,United States,23,Sagittarius,December,10,1998,155966,
3312,Anthony,Gallo,Guitarist, California ,57,Aries,April,10,1965,192247,
3313,Anthony,Callea,Pop Singer,Melbourne,39,Sagittarius,December,13,1982,50939,
3314,Anthony,Calf,TV Actor,England,63,Taurus,May,4,1959,178114,
3315,Anthony,Byrne,Director,Dublin,46,Virgo,September,9,1975,139934,
3316,Anthony,Burrill,Graphic Designer,Lincolnshire,52,Scorpio,November,9,1969,202978,
3317,Anthony,Burrell,Dancer,Philadelphia,41,Cancer,June,30,1980,24258,
3318,Anthony,Burgess,Novelist,England,,Pisces,February,25,1917,114446,Nov 22
3319,Anthony,Burger,Pianist, Tennessee ,,Gemini,June,5,1961,165170,Feb 22
3320,Anthony,Bugl,Rapper,San Diego,23,Taurus,May,16,1999,125760,
3321,Anthony,Browne,Children's Author,England,75,Virgo,September,11,1946,98544,
3322,Anthony,Brown,Politician,Long Island,60,Scorpio,November,21,1961,143746,
3323,Anthony,Brown,Rapper, California ,36,Libra,October,14,1985,35140,
3324,Anthony,Brown,Basketball Player,Bellflower,29,Libra,October,10,1992,66273,
3325,Anthony,Brooks,, Texas ,28,Scorpio,October,26,1993,172571,
3326,Anthony,Braxton,Composer,Chicago,76,Gemini,June,4,1945,180124,
3327,Anthony,Branker,Composer,Elizabeth,63,Virgo,August,28,1958,212019,
3328,Anthony,Bradford,TV Actor,New York City,36,Libra,October,10,1985,55727,
3329,Anthony,Boyle,Stage Actor,Belfast,26,Gemini,June,8,1995,31680,
3330,Anthony,Bowens,Wrestler,Nutley,31,Sagittarius,December,18,1990,61220,
3331,Anthony,Bourdain,Chef,New York City,,Cancer,June,25,1956,8460,Jun 8
3332,Anthony,Boucher,Novelist, California ,,Leo,August,21,1911,201361,Apr 29
3333,Anthony,Borre,Soccer Player,DR Congo,34,Scorpio,October,24,1987,202916,
3334,Anthony,Boric,Rugby Player,New Zealand,38,Capricorn,December,27,1983,163300,
3335,Anthony,Bogdan,Blogger,Cambridge,36,Leo,August,19,1985,170997,
3336,Anthony,Blunt,Historian,England,,Libra,September,26,1907,197157,Mar 26
3337,Anthony,Bevilacqua,Religious Leader, New York ,,Gemini,June,17,1923,198467,Jan 31
3338,Anthony,Bertoncin,TikTok Star,Kansas City,22,Cancer,July,20,1999,26937,
3339,Anthony,Bennett,Basketball Player,Toronto,29,Pisces,March,14,1993,25376,
3340,Anthony,Beauvillier,Hockey Player,Canada,24,Gemini,June,8,1997,48673,
3341,Anthony,Battle,Reality Star,Chicago,31,Pisces,February,24,1991,156601,
3342,Anthony,Battaglia,Hockey Player, Illinois ,42,Leo,August,15,1979,183332,
3343,Anthony,Bass,Baseball Player, Michigan ,34,Scorpio,November,1,1987,107217,
3344,Anthony,Bartolotte,Reality Star, Illinois ,30,Libra,October,10,1991,68845,
3345,Anthony,Bartoloni,YouTube Star,United States,37,Leo,August,3,1984,112666,
3346,Anthony,Barr,Football Player,South Bend,30,Pisces,March,18,1992,74175,
3347,Anthony,Barbuto,Lawyer,United States,43,Virgo,September,5,1978,54088,
3348,Anthony,Barber,Basketball Player, Virginia ,27,Cancer,June,25,1994,149002,
3349,Ant,Banks,Rapper, California ,53,Pisces,March,4,1969,120435,
3350,Anthony,Ballo,eSports Player, Virginia ,29,Aries,April,8,1993,83340,
3351,Anthony,Baeza,Rapper,Fresno,29,Taurus,May,3,1993,30044,
3352,Anthony,B,DJ,Trelawny Parish,46,Aries,March,31,1976,127877,
3353,Anthony,Auld,Fashion Designer, Texas ,39,Capricorn,December,28,1982,169168,
3354,Anthony,Atamanuik,Comedian,United States,47,Gemini,June,15,1974,198005,
3355,Anthony,Armstrong,Football Player, Indiana ,39,Aries,March,29,1983,99713,
3356,Anthony,Arena,Soccer Player, Washington ,31,Leo,August,3,1990,183441,
3357,Anthony,Aravanis,Instagram Star,Australia,22,Sagittarius,November,22,1999,158977,
3358,Anthony,Arango,TikTok Star,Colombia,19,Scorpio,November,12,2002,196959,
3359,Anthony,Anel,YouTube Star,United States,28,Cancer,July,13,1993,145213,
3360,Anthony,Andrews,TV Actor,England,74,Capricorn,January,12,1948,62825,
3361,Anthony,Anderson,TV Actor,Compton,51,Leo,August,15,1970,7903,
3362,Anthony,Amorim,YouTube Star, New Jersey ,24,Sagittarius,November,22,1997,22777,
3363,Anthony,Amalfitano,Reality Star, Maryland ,25,Scorpio,November,11,1996,137133,
3364,Anthony,Alvarez,TikTok Star,Mexico,18,Scorpio,November,1,2003,107172,
3365,Anthony,Allen,Football Player, Florida ,33,Leo,August,6,1988,158061,
3366,Anthony,Alexander,Pop Singer,Fontana,22,Leo,August,14,1999,94725,
3367,Anthony,Alcaraz,Reality Star,France,25,Scorpio,November,21,1996,74354,
3368,Anthony,Albanese,Politician,Sydney,59,Pisces,March,2,1963,12487,
3369,Anthony,Alabi,TV Actor,San Antonio,41,Aquarius,February,16,1981,14556,
3370,Anthony,Ainley,TV Actor,England,,Leo,August,20,1932,94273,May 3
3371,Anthony,Aiello,Hockey Player, Massachusetts ,36,Taurus,May,19,1986,192802,
3372,Anthony,Adams,Football Player,Detroit,41,Gemini,June,18,1980,55678,
3373,Anthonin,Anthonin,YouTube Star,Chicago,24,Cancer,July,20,1997,34022,
3374,Anthoni,Montalván,YouTube Star,Peru,32,Sagittarius,December,19,1989,183045,
3375,Anthon,Anthon,TikTok Star,Mexico,22,Aquarius,February,18,2000,74508,
3376,Anthon,Knudtzon,Pop Singer,Denmark,23,Aquarius,January,29,1999,124775,
3377,Anthony,Fokker,Pilot,Indonesia,,Aries,April,6,1890,178612,Dec 23
3378,Anthomnia,Anthomnia,YouTube Star,Canada,29,Pisces,February,22,1993,65998,
3379,Anthoine,Hubert,Race Car Driver,Lyon,,Virgo,September,22,1996,23537,Aug 31
3380,Antho,Nacca,Instagram Star,France,32,Aquarius,January,20,1990,122612,
3381,Anthimos,Kapsis,Soccer Player,Athens,71,Virgo,September,3,1950,174943,
3382,Anthimos,Ananiadis,TV Actor,Thessaloniki,36,Gemini,June,9,1985,104840,
3383,Anthem,Tru,Instagram Star,United States,3,Aries,April,2,2019,9303,
3384,Anthea,Turner,TV Show Host,England,61,Gemini,May,25,1960,65733,
3385,Anthea,Page,Model,Australia,28,Leo,July,27,1993,96336,
3386,Anthea,Cheng,Blogger,Australia,34,Aries,April,13,1988,203300,
3387,Anth,Melo,Rapper, Virginia ,29,Sagittarius,December,21,1992,21203,
3388,Antfrost,Antfrost,Twitch Star,United States,23,Virgo,August,27,1998,5314,
3389,Antero,Manninen,Cellist,Finland,49,Capricorn,January,19,1973,173603,
3390,Antek,Scardina,Pop Singer,Poland,19,Scorpio,November,20,2002,125445,
3391,Antek,Królikowski,Movie Actor,Poland,33,Aquarius,February,17,1989,166957,
3392,Ante,Zizic,Basketball Player,Split,25,Capricorn,January,4,1997,117947,
3393,Ante,Vrankic,YouTube Star,Croatia,21,Cancer,July,3,2000,34079,
3394,Ante,Starcevic,Politician,Croatia,,Gemini,May,23,1823,177442,Feb 28
3395,Ante,Rebic,Soccer Player,Split,28,Virgo,September,21,1993,56072,
3396,Ante,Razov,Soccer Player, California ,48,Pisces,March,2,1974,220410,
3397,Ante,Covic,Soccer Player,Australia,46,Gemini,June,13,1975,159056,
3398,Ante,Coric,Soccer Player,Zagreb,25,Aries,April,14,1997,137280,
3399,Ante,Badzim,Photographer,Canberra,42,Capricorn,January,14,1980,140319,
3400,AntDude,AntDude,YouTube Star,United States,29,Libra,October,16,1992,42768,
3401,AntCookin,AntCookin,YouTube Star,United States,22,Taurus,May,17,2000,54905,
3402,Antawn,Jamison,Basketball Player,Shreveport,45,Gemini,June,12,1976,100545,
3403,Antastesia,Antastesia,Blogger,France,30,Aquarius,January,28,1992,81359,
3404,Antara,Nandy,Pop Singer,India,22,Sagittarius,December,11,1999,91749,
3405,Antara,Mitra,World Music Singer,India,34,Cancer,July,10,1987,114349,
3406,Antanyiah,Brown,Instagram Star,United States,14,Pisces,March,18,2008,98315,
3407,Antanas,Snieckus,Politician,Lithuania,,Capricorn,January,7,1903,213763,Jan 22
3408,Antanas,Smetona,Politician,Lithuania,,Leo,August,10,1874,128629,Jan 9
3409,Antanas,Jakimavicius,YouTube Star,Lithuania,23,Aquarius,February,18,1999,46666,
3410,Antanas,Gustaitis,War Hero,Lithuania,,Aries,March,26,1898,220161,Oct 16
3411,Antanas,Baranauskas,Poet,Lithuania,,Capricorn,January,17,1835,198210,Nov 26
3412,Antal,Zalai,Violinist,Budapest,41,Aquarius,January,31,1981,183233,
3413,Ant,Ant,TV Actor,Boston,54,Virgo,August,23,1967,80423,
3414,Ant,Wan,Rapper,Vasteras,24,Capricorn,January,1,1998,115619,
3415,Ant,Saunders,Pop Singer, New Jersey ,21,Capricorn,December,22,2000,11783,
3416,Ant,Ortiz,Instagram Star,Philadelphia,31,Pisces,March,20,1991,95149,
3417,Ant,Glizzy,Rapper,"Washington, DC",30,Pisces,February,28,1992,55366,
3418,Ant,Antixx,YouTube Star,England,27,Libra,September,26,1994,21561,
3419,Ant,Anstead,TV Show Host,England,43,Aries,March,28,1979,18759,
3420,António,Zambujo,World Music Singer,Portugal,46,Virgo,September,19,1975,185470,
3421,Antônia,Fontenelle,TV Show Host,Brazil,49,Aries,April,19,1973,203777,
3422,Ansu,Fati,Soccer Player,Guinea-Bissau,19,Scorpio,October,31,2002,13576,
3423,Anssi,Kela,Rock Singer,Finland,49,Leo,July,29,1972,149886,
3424,Anssi,Huovinen,eSports Player,Finland,31,Cancer,July,3,1990,93574,
3425,Anson,Wong,TikTok Star,Toronto,18,Leo,August,9,2003,58778,
3426,Anson,Williams,TV Actor,Los Angeles,72,Libra,September,25,1949,86172,
3427,Anson,Seabra,Pop Singer,United States,27,Virgo,August,25,1994,8701,
3428,Anson,Mount,Movie Actor, Illinois ,49,Pisces,February,25,1973,19444,
3429,Anson,Lo,Pop Singer,Hong Kong,26,Cancer,July,7,1995,21409,
3430,Anson,Jones,Politician, Massachusetts ,,Aquarius,January,20,1798,58696,Jan 9
3431,Anson,Funderburgh,Guitarist, Texas ,67,Scorpio,November,14,1954,194494,
3432,Anson,Boon,Movie Actor,Cambridge,22,Aquarius,February,15,2000,31972,
3433,Anson,Bagley,Movie Actor, Utah ,18,Cancer,July,1,2003,24685,
3434,Ansley,Spinks,TikTok Star,United States,18,Aquarius,January,31,2004,2637,
3435,Ansley,Sparkman,TikTok Star,Atlanta,19,Scorpio,November,7,2002,21794,
3436,Ansley,O'Connor,Instagram Star, Florida ,24,Libra,September,26,1997,60067,
