,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE
1271,Eve,Ramik,TikTok Star,United States,21,Taurus,April,22,2001,36480,
1272,Ethan,Pringle,Rock Climber,San Francisco,35,Gemini,May,30,1986,186721,
1273,Ethan,Precourt,Entrepreneur,United States,29,Sagittarius,December,7,1992,92595,
1274,Ethan,Poisson,TikTok Star,United States,19,Capricorn,December,24,2002,16825,
1275,Ethan,Plath,Reality Star,United States,24,Taurus,May,14,1998,24676,
1276,Ethan,Pinnock,Soccer Player,England,28,Gemini,May,29,1993,220129,
1277,Ethan,Phillips,TV Actor,Long Island,67,Aquarius,February,8,1955,103848,
1278,Ethan,Phillips,YouTube Star,United States,15,Pisces,February,19,2007,47697,
1279,Ethan,Peters,Instagram Star, Texas ,,Pisces,March,8,2003,7071,Sep 5
1280,Ethan,Peck,TV Actor,Los Angeles,36,Pisces,March,2,1986,28898,
1281,Ethan,Otillio,Illustrator,Plano,15,Virgo,September,6,2006,52653,
1282,Ethan,Orr,Politician,Tucson,48,Aries,March,25,1974,217961,
1283,Ethan,Orozco,TikTok Star,United States,19,Sagittarius,December,11,2002,134481,
1284,Ethan,Nikelsky,Instagram Star,Russia,24,Leo,July,26,1997,156748,
1285,vibeswej,vibeswej,TikTok Star,Atlanta,15,Taurus,May,18,2007,21626,
1286,Ethan,Newberry,YouTube Star,United States,41,Aquarius,February,6,1981,96196,
1287,Ethan,Nell,Instagram Star, Utah ,24,Leo,July,30,1997,156729,
1288,Ethan,Munck,TV Actor, California ,18,Libra,October,22,2003,9237,
1289,Ethan,Arney,TikTok Star,United States,21,Sagittarius,December,14,2000,122600,
1290,Ethan,Monster,YouTube Star,United States,11,Gemini,June,17,2010,13723,
1291,Ethan,Miller,YouTube Star,United States,8,Libra,October,20,2013,73798,
1292,Ethan,Middleton-Smith,TikTok Star,England,19,Taurus,May,17,2003,46960,
1293,Ethan,Mecham,YouTube Star, Texas ,6,Taurus,May,5,2016,96651,
1294,Ethan,McKinnon,YouTube Star,United States,45,Leo,August,15,1976,17674,
1295,Ethan,Mbappé,Soccer Player,France,15,Capricorn,December,29,2006,22348,
1296,Ethan,Matthews,TikTok Star, California ,19,Capricorn,January,7,2003,10166,
1297,Ethan,Matthews,TikTok Star,England,17,Taurus,April,23,2005,10955,
1298,Ethan,Mather,Instagram Star,United States,16,Aries,April,3,2006,61139,
1299,Ethan,Marasco,TikTok Star,Indianapolis,19,Scorpio,November,20,2002,106522,
1300,Ethan,Maher,Voice Actor,United States,14,Sagittarius,December,18,2007,106291,
1301,Ethan,Lyke,TikTok Star,United States,18,Cancer,July,20,2003,42704,
1302,Ethan,Lusby,TikTok Star,United States,20,Capricorn,December,26,2001,93345,
1303,Ethan,Leger,TikTok Star,Manchester,21,Sagittarius,December,18,2000,59141,
1304,Ethan,Lawrence,TV Actor,Essex,29,Libra,September,28,1992,70874,
1305,Ethan,Laird,Soccer Player,Basingstoke,20,Leo,August,5,2001,143929,
1306,Ethan,Klem,TikTok Star,United States,22,Taurus,April,22,2000,27536,
1307,Ethan,Klein,YouTube Star,Los Angeles,36,Cancer,June,25,1985,2145,
1308,Ethan,Kennicott,Vine Star, Illinois ,21,Aries,March,22,2001,78626,
1309,Ethan,Kempner,Voice Actor, New Jersey ,23,Cancer,July,22,1998,59791,
1310,Ethan,Kelly,TikTok Star,Annapolis,19,Sagittarius,December,3,2002,4617,
1311,Ethan,Kath,Bassist,Toronto,39,Capricorn,December,25,1982,105995,
1312,Ethan,Karpathy,Pop Singer,Sydney,21,Scorpio,November,17,2000,11193,
1313,Ethan,Jones,Reality Star,United States,46,Pisces,February,21,1976,81282,
1314,Ethan,Jewell,Pop Singer, Texas ,19,Gemini,June,2,2002,36677,
1315,Ethan,James,YouTube Star, California ,27,Aquarius,February,11,1995,27455,
1316,Ethan,James,Funimate Star,Sydney,21,Libra,October,13,2000,68958,
1317,Ethan,Iverson,Pianist, Wisconsin ,49,Aquarius,February,11,1973,106935,
1318,Ethan,Hwang,TV Actor,Vancouver,17,Capricorn,December,23,2004,11035,
1319,Ethan,Hughes,TikTok Star,Houston,20,Taurus,April,28,2002,4580,
1320,Ethan,Horvath,Soccer Player,Highlands Ranch,26,Gemini,June,9,1995,158436,
1321,Ethan,Hethcote,YouTube Star, Indiana ,27,Gemini,June,10,1994,25922,
1322,Ethan,Herisse,TV Actor,United States,21,Libra,September,23,2000,41217,
1323,Ethan,Hazard,Family Member,Belgium,18,Leo,August,9,2003,164086,
1324,Ethan,Hay,Model,Australia,20,Leo,July,29,2001,100329,
1325,Ethan,Hawke,Movie Actor,Austin,51,Scorpio,November,6,1970,4676,
1326,Ethan,Harris-Riggs,TV Actor,United States,24,Aquarius,February,16,1998,137997,
1327,Ethan,Happ,Basketball Player, IL ,26,Taurus,May,7,1996,96509,
1328,Ethan,Hamilton,TikTok Star,Portsmouth,20,Capricorn,January,10,2002,37377,
1329,Ethan,Hale,TikTok Star,United States,21,Scorpio,November,21,2000,182977,
1330,Ethan,Grey,TikTok Star,United States,22,Taurus,May,19,2000,41041,
1331,Ethan,Gregg,TikTok Star,United States,19,Aries,April,12,2003,45564,
1332,Ethan,Gosh,Family Member,United States,21,Sagittarius,November,27,2000,71614,
1333,Ethan,Goodale,TikTok Star,Jacksonville,22,Capricorn,January,12,2000,118788,
1334,Ethan,Glover,TikTok Star,United States,18,Cancer,July,12,2003,89408,
1335,Ethan,Glenn,TikTok Star,Toronto,24,Capricorn,December,24,1997,195699,
1336,Ethan,Fuller,Dancer, Florida ,24,Aries,April,18,1998,156467,
1337,Ethan,Fitzpatrick,TikTok Star,United States,17,Scorpio,November,1,2004,38887,
1338,Ethan,Finlay,Soccer Player,Marshfield,31,Leo,August,6,1990,109350,
1339,Ethan,Fineshriber,Martial Artist,United States,17,Leo,August,21,2004,5925,
1340,Ethan,Field,Instagram Star,United States,25,Cancer,July,8,1996,63408,
1341,Ethan,Farrell,TV Actor,United States,13,Aries,March,30,2009,48628,
1342,Ethan,Fan,TikTok Star,United States,21,Taurus,May,10,2001,64343,
1343,Ethan,Fair,Instagram Star,United States,18,Capricorn,December,22,2003,984,
1344,Ethan,ExtremeToysTV,YouTube Star, Arizona ,14,Cancer,July,18,2007,19126,
1345,Ethan,Ewing,Surfer,Australia,24,Aquarius,February,9,1998,123748,
1346,Ethan,Estrada,TV Actor,United States,20,Virgo,September,21,2001,69135,
1347,Ethan,Embry,TV Actor,Huntington Beach,43,Gemini,June,13,1978,46986,
1348,Ethan,Drew,Movie Actor, Arizona ,19,Scorpio,November,18,2002,34485,
1349,Ethan,Drake,TV Actor, California ,18,Aries,April,10,2004,137708,
1350,Ethan,Donbavand,Reality Star,Cheshire,21,Aries,April,19,2001,211575,
1351,Ethan,Dolan,YouTube Star, New Jersey ,22,Sagittarius,December,16,1999,164,
1352,Ethan,Dobbs,YouTube Star,United States,27,Virgo,August,26,1994,61942,
1353,Ethan,Diamond,Reality Star,Denver,31,Cancer,June,21,1990,53470,
1354,Ethan,Dettenmaier,Screenwriter,Los Angeles,49,Cancer,June,29,1972,178765,
1355,Ethan,Deppe,TikTok Star,Opelika,19,Gemini,May,26,2002,107436,
1356,Ethan,Davitt,TikTok Star,United States,23,Sagittarius,December,10,1998,200927,
1357,Ethan,D'Amico,TikTok Star,London,19,Capricorn,December,23,2002,110845,
1358,Ethan,Cutkosky,TV Actor,St. Charles,22,Leo,August,19,1999,717,
1359,Ethan,Curtis,Family Member, Michigan ,24,Capricorn,December,24,1997,138076,
1360,Ethan,Crutchley,TikTok Star,Hamilton,18,Gemini,June,9,2003,23199,
1361,Ethan,Cruikshank,Family Member, Nebraska ,18,Libra,October,15,2003,21410,
1362,Ethan,Crosby,TikTok Star,United States,18,Capricorn,January,19,2004,11386,
1363,Ethan,Coy,YouTube Star,Kalamazoo,32,Libra,October,9,1989,130193,
1364,Ethan,Corriere,BMX Rider,Huntington Beach,26,Gemini,June,1,1995,100783,
1365,Ethan,Conway,Soul Singer,Sydney,26,Aries,April,16,1996,208188,
1366,Ethan,Contreras,TikTok Star,United States,19,Taurus,April,27,2003,151896,
1367,Ethan,Cohen,Reality Star, California ,31,Taurus,April,25,1991,25122,
1368,Ethan,Coen,Director,St. Louis Park,64,Virgo,September,21,1957,81217,
1369,Ethan,Chlebowski,YouTube Star,Oklahoma City,28,Libra,September,26,1993,143865,
1370,Ethan,Childress,TV Actor,Las Vegas,13,Aquarius,February,13,2009,53626,
1371,Ethan,Chester,TikTok Star,United States,18,Gemini,June,1,2003,79565,
1372,Ethan,Casto,Movie Actor, Georgia ,20,Aries,March,23,2002,90873,
1373,Ethan,III,Wrestler, OH ,39,Pisces,March,18,1983,27735,
1374,Ethan,Canin,Novelist, Michigan ,61,Cancer,July,19,1960,202771,
1375,Ethan,Caggiano,TikTok Star,United States,14,Scorpio,November,1,2007,68385,
1376,Ethan,Burgess,Figure Skater,Los Angeles,39,Aquarius,January,27,1983,176312,
1377,Ethan,Browne,Soap Opera Actor,New Zealand,31,Libra,October,14,1990,67151,
1378,Ethan,Bramble,Instagram Star,Australia,25,Libra,September,23,1996,57163,
1379,Ethan,Bortnick,Pianist,Pembroke Pines,21,Capricorn,December,24,2000,40036,
1380,Bandi,Bandi,YouTube Star, Massachusetts ,24,Taurus,April,29,1998,5894,
1381,Ethan,Berlin,TikTok Star,United States,18,Sagittarius,November,23,2003,21208,
1382,Ethan,Beer,TikTok Star,United States,18,Pisces,March,19,2004,100013,
1383,Ethan,Becker,Animator, Texas ,28,Virgo,September,22,1993,78958,
1384,Ethan,Bear,Hockey Player,Canada,24,Cancer,June,26,1997,62688,
1385,ethan.antidormi,ethan.antidormi,TikTok Star,Canada,23,Pisces,March,4,1999,157520,
1386,Ethan,Anka,Family Member,United States,16,Virgo,September,22,2005,109957,
1387,Ethan,Anders,YouTube Star,England,20,Gemini,May,30,2001,61090,
1388,Ethan,Ampadu,Soccer Player,Exeter,21,Virgo,September,14,2000,70692,
1389,Ethan,Almond,YouTube Star,England,23,Gemini,June,8,1998,24778,
1390,Ethan,Allen,Philosopher,Litchfield,,Aquarius,January,21,1738,39972,Feb 12
1391,Ethan,Aguilar,YouTube Star,United States,16,Taurus,May,1,2006,7967,
1392,Eternity,Franco,Instagram Star, Texas ,28,Virgo,August,24,1993,85662,
1393,Eteri,Kulieva,TikTok Star,United States,20,Aries,March,31,2002,118024,
1394,Eteri,Andjaparidze,Pianist,Russia,65,Virgo,September,15,1956,154219,
1395,Etan,Thomas,Basketball Player, New York ,44,Aries,April,1,1978,93966,
1396,Etan,Simon,TV Actor,France,16,Sagittarius,December,11,2005,51902,
1397,Etan,Patz,,New York City,,Libra,October,9,1972,15040,May 25
1398,Etan,Frankel,Screenwriter, California ,52,Leo,August,11,1969,181999,
1399,Etan,Cohen,Screenwriter,Israel,48,Pisces,March,14,1974,100474,
1400,Ethan,Bradberry,YouTube Star,Brooklyn,29,Scorpio,October,27,1992,15631,
1401,ET,Barber,TikTok Star,United States,32,Libra,October,14,1989,168497,
1402,Eswari,Gunasagar,TV Actress,Singapore,32,Aquarius,February,6,1990,100166,
1403,Eswaratti,Eswaratti,YouTube Star,Fes,34,Libra,October,9,1987,69312,
1404,Estudio,Katastrofico,YouTube Star,Spain,28,Virgo,August,23,1993,138423,
1405,Esttik,Carratraca,YouTube Star,Spain,27,Leo,August,9,1994,72776,
1406,Estrimo,TDJ,YouTube Star,Santander,31,Scorpio,November,6,1990,205562,
1407,Estrella,Torres,World Music Singer,Lima,24,Cancer,July,4,1997,161214,
1408,Estrella,Solís,Soap Opera Actress,Mexico,25,Sagittarius,November,30,1996,99836,
1409,Estrella,Patron,YouTube Star,United States,31,Scorpio,November,7,1990,61806,
1410,Estrella,Osuna,Instagram Star,Mexico,11,Pisces,February,22,2011,195386,
1411,Estrella,Nouri,TV Actress,Sweden,28,Aries,April,4,1994,174196,
1412,Estrella,Morente,World Music Singer,Spain,41,Leo,August,14,1980,155030,
1413,Estrella,Hurtado,Dancer,Venezuela,32,Aquarius,January,26,1990,176531,
1414,Estrella,Grado,TikTok Star,United States,17,Sagittarius,December,19,2004,59840,
1415,Estopinha,Rossi,Dog,Brazil,13,Aquarius,January,28,2009,218393,
1416,Estinvil,Joseph,TikTok Star, Arizona ,20,Taurus,May,19,2002,171468,
1417,Estie,Kung,Chef,Los Angeles,15,Aries,April,5,2007,39719,
1418,Estibaliz,Banuet,YouTube Star,Mexico,32,Gemini,May,30,1989,129932,
1419,Estibaliz,Badiola,World Music Singer,Mexico,24,Leo,July,30,1997,95385,
1420,Esti,Swisa,Instagram Star,Israel,31,Sagittarius,December,13,1990,156504,
1421,Esti,Ginzburg,Model,Tel Aviv,32,Pisces,March,6,1990,65303,
1422,Esther,Zynn,TV Actress,United States,20,Gemini,June,8,2001,27597,
1423,Esther,Yu,TV Actress,China,26,Sagittarius,December,18,1995,30647,
1424,Esther,Yi,Instagram Star,United States,30,Gemini,May,24,1991,188996,
1425,Esther,Williams,Movie Actress,Inglewood,,Leo,August,8,1921,62863,Jun 6
1426,Esther,Walker,Stage Actress,Louisville,,Libra,October,18,1894,179956,Jul 26
1427,Esther,Smith,TV Actress,England,35,Sagittarius,November,28,1986,108103,
1428,Esther,Silber-Berg,Instagram Star,United States,45,Gemini,June,14,1976,138924,
1429,Esther,Sedlaczek,Sportscaster,Berlin,36,Sagittarius,November,24,1985,180130,
1430,Esther,Scott,Voice Actress,United States,,Aries,April,13,1953,131823,Feb 14
1431,Esther,Schweins,TV Actress,Germany,52,Aries,April,18,1970,191789,
1432,Esther,Santer,Blogger,United States,31,Libra,October,2,1990,163708,
1433,Esther,Salamanca,Instagram Star,Madrid,39,Capricorn,January,6,1983,206542,
1434,Esther,Rolle,TV Actress,Pompano Beach,,Scorpio,November,8,1920,35499,Nov 17
1435,Esther,Requena,Chef,Brazil,15,Aquarius,January,23,2007,180528,
1436,Esther,Rantzen,Journalist,England,81,Cancer,June,22,1940,127680,
1437,Esther,Ralston,Movie Actress, ME ,,Virgo,September,17,1902,176693,Jan 14
1438,Esther,Quek,Instagram Star,Singapore,39,Capricorn,January,10,1983,208693,
1439,Esther,Povitsky,Podcast Host,Skokie,34,Pisces,March,2,1988,44057,
1440,Esther,Olivera,Instagram Star,Spain,34,Virgo,September,17,1987,208234,
1441,Esther,Ng,Fashion Designer,Auckland,25,Virgo,September,8,1996,78781,
1442,Esther,Nagawa,Model,Uganda,41,Leo,August,15,1980,201082,
1443,Esther,Morris,Lawyer, New York ,,Leo,August,8,1812,135989,Apr 2
1444,Esther,Minc,YouTube Star,"Washington, DC",23,Capricorn,January,4,1999,48891,
1445,Esther,Miller,Skier,Canada,64,Virgo,September,10,1957,181653,
1446,Esther,Memel,Pageant Contestant,Ivory Coast,25,Leo,August,6,1996,213240,
1447,Esther,Melo,Instagram Star,Brazil,22,Aquarius,January,30,2000,173542,
1448,Esther,McGregor,Instagram Star,England,20,Libra,October,22,2001,82100,
1449,Esther,Marcos,YouTube Star,Sao Paulo,20,Capricorn,January,4,2002,100816,
1450,Esther,Frantzich,Instagram Star,Stillwater,22,Aries,March,31,2000,9914,
1451,Esther,Lynn,Instagram Star,South Korea,23,Cancer,July,20,1998,150235,
1452,Esther,Luxey,TikTok Star,Paris,21,Aries,March,31,2001,10674,
1453,Esther,Lofgren,Rower,Long Beach,37,Pisces,February,28,1985,214830,
1454,Esther,Lin,Photographer, California ,40,Virgo,September,5,1981,166641,
1455,Esther,Ku,Comedian,Chicago,42,Aquarius,February,17,1980,118741,
1456,Esther,Koop,Business Executive,United States,37,Gemini,June,8,1984,168339,
1457,Esther,Knorpp,YouTube Star,China,18,Gemini,May,26,2003,118275,
1458,Esther,Kim,Instagram Star,Russia,32,Scorpio,November,2,1989,44818,
1459,Esther,Kahumbi,Journalist,Kenya,27,Virgo,September,8,1994,217486,
1460,Esther,Jimenez,TikTok Star,Dominican Republic,38,Aquarius,January,27,1984,145342,
1461,Esther,Jenner,Family Member,United States,96,Taurus,May,14,1926,38828,
1462,Esther,Jackson,Civil Rights Leader,Arlington,,Leo,August,21,1917,107749,
1463,Esther,Huang,TV Actress,Taoyuan,33,Pisces,February,27,1989,190589,
1464,Esther,Houston,Model,Brazil,36,Capricorn,December,29,1985,134019,
1465,Esther,Heesch,Model,Lubeck,25,Virgo,September,6,1996,76097,
1466,Esther,Gradinariu,YouTube Star, Michigan ,3,Taurus,May,16,2019,142383,
1467,Esther,Grace,Activist,United States,,Leo,August,3,1994,124444,Aug 25
1468,Esther,Gili,Illustrator,Madrid,41,Pisces,March,3,1981,84170,
1469,Esther,Garrel,Movie Actress,Paris,31,Aquarius,February,18,1991,55831,
1470,Esther,Forbes,Children's Author, Massachusetts ,,Cancer,June,28,1891,153047,Aug 12
1471,Esther,Elisha,Movie Actress,Brescia,41,Cancer,June,25,1980,214389,
1472,Esther,Earl,Blogger,Beverly,,Leo,August,3,1994,29324,Aug 25
1473,Esther,Cañadas,Model,Albacete,45,Pisces,March,1,1977,111967,
1474,Esther,Molina,TikTok Star,United States,36,Aquarius,January,29,1986,123240,
1475,Esther,Baxter,Model,Miami,37,Libra,September,24,1984,58578,
1476,Esther,Anil,Movie Actress,India,20,Virgo,August,27,2001,148490,
1477,Esther,Anderson,TV Actress,Geelong,42,Gemini,June,13,1979,54986,
1478,Esther,Alsina,TikTok Star, Florida ,20,Pisces,March,19,2002,29267,
1479,Esther,Acebo,TV Actress,Madrid,39,Capricorn,January,19,1983,43399,
1480,Esther,Abrami,Violinist,France,25,Libra,October,16,1996,74992,
1481,Esteve,Rabat,Motorcycle Racer,Spain,32,Gemini,May,25,1989,191771,
1482,Estevan,Oriol,Photographer,United States,55,Leo,August,2,1966,92089,
1483,Estes,Kefauver,Politician, TN ,,Leo,July,26,1903,156102,Aug 10
1484,Ter,Ter,YouTube Star,Spain,32,Pisces,March,7,1990,52760,
1485,Ester,Tania,TikTok Star,Nicaragua,29,Gemini,May,24,1992,15070,
1486,Ester,Satorova,Model,Czech Republic,29,Scorpio,November,11,1992,173259,
1487,Ester,Mengs,TikTok Star,Spain,18,Gemini,June,12,2003,140616,
1488,Ester,Ledecka,Snowboarder,Prague,27,Aries,March,23,1995,122892,
1489,Ester,Geislerová,Movie Actress,Prague,38,Pisces,March,4,1984,211734,
1490,Ester,Expósito,TV Actress,Madrid,22,Aquarius,January,26,2000,4002,
1491,Ester,Diversão,YouTube Star,Brazil,10,Scorpio,November,20,2011,176259,
1492,Ester,Dobrik,Family Member,Chicago,18,Pisces,March,4,2004,5720,
1493,Ester,Dean,Pop Singer,Muskogee,36,Aries,April,15,1986,11488,
1494,Ester,Conceição,Instagram Star,Brazil,27,Gemini,May,25,1994,192188,
1495,Ester,Boserup,Economist,Copenhagen,,Taurus,May,18,1910,123879,Sep 24
1496,Estephania,Santiesteban,TikTok Star,Argentina,20,Libra,September,29,2001,189922,
1497,EstelleTvo,EstelleTvo,TikTok Star,France,19,Cancer,July,12,2002,182525,
1498,Estelle,Estelle,Rapper,London,42,Capricorn,January,18,1980,9735,
1499,Estelle,Winwood,Movie Actress,England,,Aquarius,January,24,1883,158103,Jun 20
1500,Estelle,Linden,Director,Yogyakarta,26,Libra,October,19,1995,208755,
1501,Estelle,Shana,Instagram Star,France,29,Capricorn,January,3,1993,165949,
1502,Estelle,Segura,Blogger,France,37,Aquarius,February,8,1985,217936,
1503,Estelle,Reiner,Movie Actress, New York ,,Gemini,June,5,1914,182149,Oct 25
1504,Estelle,Pigault,Blogger,France,32,Virgo,September,16,1989,200237,
1505,Estelle,Parsons,TV Actress,Lynn,94,Scorpio,November,20,1927,39655,
1506,Estelle,Mossely,Boxer,France,29,Leo,August,19,1992,203060,
1507,Estelle,Maskame,Novelist,Scotland,24,Gemini,June,18,1997,98824,
1508,Estelle,Lefebure,Model,France,56,Taurus,May,11,1966,152188,
1509,Estelle,Harris,Movie Actress,New York City,,Taurus,April,22,1928,10140,Apr 2
1510,Estelle,Getty,TV Actress,New York City,,Leo,July,25,1923,15175,Jul 22
1511,Estelle,Ftiz,YouTube Star,Paris,26,Sagittarius,December,2,1995,142892,
1512,Estelle,Denis,Journalist,Paris,45,Sagittarius,December,6,1976,220912,
1513,Estelle,Cruijff,TV Actress,Amsterdam,43,Cancer,June,29,1978,191534,
1514,Estelle,Chen,Model,Paris,24,Pisces,March,4,1998,68972,
1515,Estelle,Bennett,Pop Singer, New York ,,Cancer,July,22,1941,73084,Feb 11
1516,Estelle,Balet,Snowboarder,Sion,,Sagittarius,December,19,1994,162804,Apr 19
1517,Estella,Warren,Movie Actress,Peterborough,43,Capricorn,December,23,1978,56166,
1518,Estella,Elisheva,Violinist,Estonia,16,Taurus,May,16,2006,77713,
1519,Estella,Brons,Model,Netherlands,27,Aries,April,2,1995,110431,
1520,Estella,Boersma,Model,Netherlands,23,Aquarius,February,12,1999,62983,
1521,Estelita,Quintero,Model,Colon,40,Cancer,July,13,1981,30409,
1522,Estelita,Liana,Pageant Contestant,Indonesia,28,Cancer,July,22,1993,127525,
1523,Estelita,Huijer,Instagram Star,Brisbane,30,Libra,October,22,1991,126379,
1524,Estela,Ujka,Blogger,Tirana,40,Aries,April,1,1982,173641,
1525,Estela,Thebanezs,TikTok Star,Spain,21,Gemini,May,31,2000,205065,
1526,Estela,Ribeiro,TV Actress,Sao Paulo,42,Pisces,March,20,1980,98328,
1527,Estela,Newbold,Instagram Star,Brazil,24,Scorpio,November,7,1997,217418,
1528,Estela,Mora,Instagram Star,Argentina,54,Aries,March,21,1968,97742,
1529,Estela,Grande,Model,Spain,28,Pisces,February,24,1994,89642,
1530,Estefi,Varela,YouTube Star,Panama,34,Scorpio,November,18,1987,209332,
1531,Estefi,Merelles,Stage Actress,Mexico,17,Leo,July,30,2004,13120,
1532,Estefi,Berardi,Dancer,Argentina,32,Capricorn,January,19,1990,199103,
1533,Fefi,Oliveira,TV Actress,Venezuela,28,Sagittarius,December,1,1993,39981,
1534,Estefany,Milagros,Instagram Star,Venezuela,26,Virgo,August,30,1995,134674,
1535,Estefany,Escobar,TV Actress,Colombia,29,Taurus,April,23,1993,112263,
1536,Estefano,Vélez,YouTube Star,Ecuador,30,Capricorn,December,26,1991,215680,
1537,estefaniaelisa,estefaniaelisa,TikTok Star,United States,19,Taurus,April,30,2003,84916,
1538,Estefania,Zuluaga,Instagram Star,Spain,23,Libra,October,5,1998,123281,
1539,Estefania,Wollny,Reality Star,Germany,20,Pisces,February,21,2002,185625,
1540,Estefanía,Villarreal,Soap Opera Actress,Mexico,35,Pisces,March,11,1987,101701,
1541,Estefania,Torres,Pageant Contestant, Puerto Rico ,30,Taurus,April,27,1992,164348,
1542,Estefania,Saavedra,TikTok Star,United States,36,Pisces,March,1,1986,155016,
1543,Estefania,Preciado,Model,United States,25,Aries,April,18,1997,54928,
1544,Estefania,Pineres,TV Actress,Cartagena,31,Aries,March,26,1991,222389,
1545,Estefania,Pereira,Instagram Star,Colombia,30,Scorpio,November,5,1991,99892,
1546,Estefania,Ornelas,YouTube Star,Mexico,26,Sagittarius,November,28,1995,115830,
1547,Estefanía,López,TV Actress,Caracas,38,Virgo,August,31,1983,154193,
1548,Estefania,Laguna,Blogger,Spain,31,Libra,October,21,1990,217037,
1549,Estefania,Iglesias,Movie Actress,Santiago del Estero,40,Gemini,June,9,1981,199186,
1550,Estefanía,Gómez,TV Actress,Ibague,45,Scorpio,November,19,1976,61623,
1551,Estefania,Goitia,Instagram Star,Venezuela,23,Scorpio,November,17,1998,120826,
1552,Estefanía,Godoy,TV Actress,Bogota,39,Aquarius,February,14,1983,221829,
1553,Estefanía,Romaña,Model,Mexico,23,Aries,April,3,1999,156009,
1554,Estefanía,Echavarría,Model,Colombia,31,Aries,April,19,1991,205602,
1555,Estefania,Coppola,YouTube Star,Mexico,23,Aries,April,15,1999,96014,
1556,Estefania,Borge,TV Actress,Cartagena,41,Gemini,May,28,1980,153183,
1557,Estefanía,Bernal,Model,Buenos Aires,26,Sagittarius,December,4,1995,200464,
1558,Estefania,Banini,Soccer Player,Spain,31,Cancer,June,21,1990,170523,
1559,Estefanía,Bacca,Model,Reconquista,33,Virgo,September,10,1988,186321,
1560,Estefania,Armendariz,Instagram Star,Spain,35,Cancer,June,27,1986,210712,
1561,Estefanía,Almaguer,Twitch Star,Monterrey,30,Capricorn,January,17,1992,166841,
1562,Estefanía,Ahumada,TV Actress,Spain,31,Pisces,March,20,1991,37957,
1563,Estefani,Noemi,Instagram Star,United States,28,Cancer,July,21,1993,151647,
1564,Estefani,Arias,YouTube Star,Boston,32,Virgo,August,23,1989,105094,
1565,Estefan,Cz,YouTube Star,Mexico,23,Taurus,April,27,1999,190826,
1566,Verdeliss,Verdeliss,YouTube Star,Pamplona,37,Taurus,May,4,1985,22442,
1567,Estefanía,García,Stylist,Spain,46,Cancer,July,15,1975,191497,
1568,Estef,Bermúdez,Blogger,Mexico,16,Virgo,September,22,2005,217072,
1569,Esteela,Lopez,Instagram Star,Spain,20,Scorpio,October,26,2001,159875,
1570,Estee,Lauder,Entrepreneur,New York City,,Cancer,July,1,1908,41124,Apr 24
1571,estebanorgi,estebanorgi,TikTok Star,Iquique,19,Cancer,July,16,2002,200636,
1572,Esteban,Vicentini,TikTok Star,Argentina,17,Virgo,August,31,2004,29655,
1573,Esteban,Velásquez,TV Actor,Venezuela,31,Gemini,June,5,1990,55051,
1574,Esteban,Tuero,Race Car Driver,Argentina,44,Taurus,April,22,1978,217542,
1575,Esteban,Torres,Politician, Arizona ,,Aquarius,January,27,1930,162737,Jan 25
1576,Esteban,Sossa,TikTok Star,Colombia,19,Pisces,March,15,2003,171994,
1577,Esteban,Serrano,eSports Player,Spain,32,Sagittarius,December,7,1989,210070,
1578,Esteban,Santos,Instagram Star,Colombia,28,Sagittarius,December,10,1993,202600,
1579,Esteban,Santander,TikTok Star,Chile,19,Virgo,September,2,2002,175022,
1580,Esteban,Salcedo,World Music Singer,United States,20,Gemini,June,8,2001,64432,
1581,Esteban,Sainz,TikTok Star, Florida ,23,Aries,April,15,1999,25497,
1582,Esteban,Paredes,Soccer Player,Santiago,41,Leo,August,1,1980,92996,
1583,Esteban,Quintanilla,Soccer Player,Santiago,41,Leo,August,1,1980,123475,
1584,Esteban,Ocon,Race Car Driver,Normandy,25,Virgo,September,17,1996,16005,
1585,Esteban,Martinez,Rapper,Brooklyn,28,Leo,August,7,1993,69415,
1586,Esteban,Loaiza,Baseball Player,Mexico,50,Capricorn,December,31,1971,63866,
1587,Esteban,Lamothe,Movie Actor,Buenos Aires,45,Taurus,April,30,1977,177678,
1588,Esteban,Costoso,Pop Singer,France,21,Cancer,June,27,2000,68647,
1589,Esteban,Jordan,World Music Singer, Texas ,,Pisces,February,23,1939,220239,Aug 13
1590,Esteban,Gutiérrez,Race Car Driver,Monterrey,30,Leo,August,5,1991,131579,
1591,Esteban,Granados,Soccer Player,Cartago,36,Scorpio,October,25,1985,114720,
1592,Esteban,González,Guitarist,Mexico,26,Gemini,June,13,1995,125228,
1593,Esteban,II,TikTok Star,United States,19,Sagittarius,December,19,2002,87975,
1594,Esteban,García,Soccer Player,Argentina,38,Taurus,April,20,1984,178823,
1595,Esteban,Gabriel,Pop Singer,Mexico,26,Aquarius,February,7,1996,39750,
1596,Esteban,Diácono,Graphic Designer,Cordoba,47,Virgo,September,9,1974,199621,
1597,Esteban,Cortázar,Fashion Designer,Bogota,38,Taurus,May,17,1984,197488,
1598,Esteban,Chaves,Cyclist,Bogota,32,Capricorn,January,17,1990,206167,
1599,Esteban,Castillo,Model,Costa Rica,28,Leo,August,5,1993,175457,
1600,Esteban,Cambiasso,Soccer Player,Argentina,42,Aries,April,18,1980,142482,
